gene	orthogroup	ref_sps	relative_age	outgroup_sps
Esil|Esi0057_0111.1	OG0001161	Hsap	13.0	Hsap,Atha
Ocar|g3427	OG0001161	Hsap	13.0	Hsap,Atha
Dmel|FBtr0084573	OG0001161	Hsap	13.0	Hsap,Atha
Crei|EDP00699	OG0001161	Hsap	13.0	Hsap,Atha
Atha|AT5G61460.1	OG0001161	Hsap	13.0	Hsap,Atha
Pinf|PITG_22886T0	OG0001161	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE5855	OG0001161	Hsap	13.0	Hsap,Atha
Gpro|mRNA_4361	OG0001161	Hsap	13.0	Hsap,Atha
Spun|SPPG_01968T0	OG0001161	Hsap	13.0	Hsap,Atha
Ttra|AMSG_09531T0	OG0001161	Hsap	13.0	Hsap,Atha
Cvar|estExt_fgenesh3_pg.C_150128	OG0001161	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000003246	OG0001161	Hsap	13.0	Hsap,Atha
Nk52|evm8s155	OG0001161	Hsap	13.0	Hsap,Atha
Ttra|AMSG_11996T0	OG0001161	Hsap	13.0	Hsap,Atha
Ihof|evm1s897	OG0001161	Hsap	13.0	Hsap,Atha
Acas|ELR19633	OG0001161	Hsap	13.0	Hsap,Atha
Falb|H696_02365T0	OG0001161	Hsap	13.0	Hsap,Atha
Gpro|mRNA_4347	OG0001161	Hsap	13.0	Hsap,Atha
Mlei|ML10297a-RA	OG0001161	Hsap	13.0	Hsap,Atha
Sarc|SARC_14465T0	OG0001161	Hsap	13.0	Hsap,Atha
Esil|Esi0057_0113.1	OG0001161	Hsap	13.0	Hsap,Atha
Esil|Esi0057_0114.1	OG0001161	Hsap	13.0	Hsap,Atha
Skow|rna17233	OG0001161	Hsap	13.0	Hsap,Atha
Skow|rna29687	OG0001161	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_90971	OG0001161	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE4547	OG0001161	Hsap	13.0	Hsap,Atha
Tadh|TriadT61013	OG0001161	Hsap	13.0	Hsap,Atha
Ddis|DDB0231143	OG0001161	Hsap	13.0	Hsap,Atha
Ppal|EFA83245	OG0001161	Hsap	13.0	Hsap,Atha
Sarc|SARC_05867T0	OG0001161	Hsap	13.0	Hsap,Atha
Tadh|TriadT61011	OG0001161	Hsap	13.0	Hsap,Atha
Mver|MVEG_06504T0	OG0001161	Hsap	13.0	Hsap,Atha
Ocar|g4457	OG0001161	Hsap	13.0	Hsap,Atha
Cowc|CAOG_04255T0	OG0001161	Hsap	13.0	Hsap,Atha
Sarc|SARC_10997T0	OG0001161	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_22_00158	OG0001161	Hsap	13.0	Hsap,Atha
Ocar|g7173	OG0001161	Hsap	13.0	Hsap,Atha
Tadh|TriadT61012	OG0001161	Hsap	13.0	Hsap,Atha
Cowc|CAOG_10167T0	OG0001161	Hsap	13.0	Hsap,Atha
Atha|AT5G07660.1	OG0001161	Hsap	13.0	Hsap,Atha
Hsap|ENST00000448223	OG0001161	Hsap	13.0	Hsap,Atha
Pinf|PITG_09270T0	OG0001161	Hsap	13.0	Hsap,Atha
Lgig|LotgiT137608	OG0001161	Hsap	13.0	Hsap,Atha
Ocar|g8059	OG0001161	Hsap	13.0	Hsap,Atha
Aque|PAC15728425	OG0001161	Hsap	13.0	Hsap,Atha
Nvec|EDO48544	OG0001162	Hsap	13.0	Hsap,Atha
Nvec|EDO48543	OG0001162	Hsap	13.0	Hsap,Atha
Lgig|LotgiT76871	OG0001162	Hsap	13.0	Hsap,Atha
Cfra|CFRG1503T1	OG0001162	Hsap	13.0	Hsap,Atha
Mlei|ML00745a-RA	OG0001162	Hsap	13.0	Hsap,Atha
Ttra|AMSG_04882T0	OG0001162	Hsap	13.0	Hsap,Atha
Tthe|EAR91268	OG0001162	Hsap	13.0	Hsap,Atha
Tthe|EAR88884	OG0001162	Hsap	13.0	Hsap,Atha
Ddis|DDB0205444	OG0001162	Hsap	13.0	Hsap,Atha
Nk52|evm9s322	OG0001162	Hsap	13.0	Hsap,Atha
Mlei|ML22913a-RA	OG0001162	Hsap	13.0	Hsap,Atha
Ngru|EFC40666	OG0001162	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_28_00041	OG0001162	Hsap	13.0	Hsap,Atha
Mver|MVEG_12165T0	OG0001162	Hsap	13.0	Hsap,Atha
Ddis|DDB0266980	OG0001162	Hsap	13.0	Hsap,Atha
Sros|EGD76039	OG0001162	Hsap	13.0	Hsap,Atha
Atha|AT2G39780.1	OG0001162	Hsap	13.0	Hsap,Atha
Spun|SPPG_03102T0	OG0001162	Hsap	13.0	Hsap,Atha
Sarc|SARC_03351T0	OG0001162	Hsap	13.0	Hsap,Atha
Tadh|TriadT63589	OG0001162	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_71482	OG0001162	Hsap	13.0	Hsap,Atha
Pinf|PITG_01495T0	OG0001162	Hsap	13.0	Hsap,Atha
Ddis|DDB0230141	OG0001162	Hsap	13.0	Hsap,Atha
Cvar|estExt_fgenesh3_pg.C_50013	OG0001162	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000031641	OG0001162	Hsap	13.0	Hsap,Atha
Tthe|EAR93913	OG0001162	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_5_00031	OG0001162	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_85918	OG0001162	Hsap	13.0	Hsap,Atha
Cvar|gw1.12.332.1	OG0001162	Hsap	13.0	Hsap,Atha
Cfra|CFRG7151T1	OG0001162	Hsap	13.0	Hsap,Atha
Atha|AT1G14210.1	OG0001162	Hsap	13.0	Hsap,Atha
Atha|AT1G14220.1	OG0001162	Hsap	13.0	Hsap,Atha
Mlei|ML007415a-RA	OG0001162	Hsap	13.0	Hsap,Atha
Crei|EDP05112	OG0001162	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE3139	OG0001162	Hsap	13.0	Hsap,Atha
Mver|MVEG_10560T0	OG0001162	Hsap	13.0	Hsap,Atha
Mver|MVEG_12166T0	OG0001162	Hsap	13.0	Hsap,Atha
Tthe|EAR95979	OG0001162	Hsap	13.0	Hsap,Atha
Ngru|EFC40359	OG0001162	Hsap	13.0	Hsap,Atha
Atha|AT2G02990.1	OG0001162	Hsap	13.0	Hsap,Atha
Mver|MVEG_10802T0	OG0001162	Hsap	13.0	Hsap,Atha
Pinf|PITG_11433T0	OG0001162	Hsap	13.0	Hsap,Atha
Atha|AT1G26820.1	OG0001162	Hsap	13.0	Hsap,Atha
Esil|Esi0050_0082.1	OG0001162	Hsap	13.0	Hsap,Atha
Acas|ELR11554	OG0001162	Hsap	13.0	Hsap,Atha
Aque|PAC15728576	OG0001162	Hsap	13.0	Hsap,Atha
Lgig|LotgiT124009	OG0001162	Hsap	13.0	Hsap,Atha
Mlei|ML019241a-RA	OG0001162	Hsap	13.0	Hsap,Atha
Ngru|EFC45561	OG0001162	Hsap	13.0	Hsap,Atha
Lgig|LotgiT165243	OG0001162	Hsap	13.0	Hsap,Atha
Dmel|FBtr0076752	OG0001162	Hsap	13.0	Hsap,Atha
Ppal|EFA82171	OG0001162	Hsap	13.0	Hsap,Atha
Hsap|ENST00000507747	OG0001162	Hsap	13.0	Hsap,Atha
Ppat|PP1S59_320V6.1	OG0001162	Hsap	13.0	Hsap,Atha
Ppat|PP1S358_60V6.1	OG0001162	Hsap	13.0	Hsap,Atha
Skow|rna13198	OG0001162	Hsap	13.0	Hsap,Atha
Ttra|AMSG_05367T0	OG0001162	Hsap	13.0	Hsap,Atha
Aque|PAC15715967	OG0001162	Hsap	13.0	Hsap,Atha
Cowc|CAOG_02470T0	OG0001162	Hsap	13.0	Hsap,Atha
Mver|MVEG_10563T0	OG0001162	Hsap	13.0	Hsap,Atha
Hsap|ENST00000620173	OG0001162	Hsap	13.0	Hsap,Atha
Mbre|EDQ84959	OG0001162	Hsap	13.0	Hsap,Atha
Tthe|EAS03046	OG0001162	Hsap	13.0	Hsap,Atha
Nk52|evm9s349	OG0001162	Hsap	13.0	Hsap,Atha
Cvar|e_gw1.15.183.1	OG0001162	Hsap	13.0	Hsap,Atha
Tadh|TriadT56502	OG0001163	Hsap	13.0	Hsap,Atha
Sarc|SARC_02322T0	OG0001163	Hsap	13.0	Hsap,Atha
Cfra|CFRG6042T1	OG0001163	Hsap	13.0	Hsap,Atha
Clim|evm16s222	OG0001163	Hsap	13.0	Hsap,Atha
Spom|SPBPJ4664.01.1	OG0001163	Hsap	13.0	Hsap,Atha
Lgig|LotgiT219858	OG0001163	Hsap	13.0	Hsap,Atha
Nvec|EDO48883	OG0001163	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_142494	OG0001163	Hsap	13.0	Hsap,Atha
Aque|PAC15710474	OG0001163	Hsap	13.0	Hsap,Atha
Mlei|ML044112a-RA	OG0001163	Hsap	13.0	Hsap,Atha
Acas|ELR19295	OG0001163	Hsap	13.0	Hsap,Atha
Nk52|evm35s293	OG0001163	Hsap	13.0	Hsap,Atha
Esil|Esi0020_0133.1	OG0001163	Hsap	13.0	Hsap,Atha
Mver|MVEG_02780T0	OG0001163	Hsap	13.0	Hsap,Atha
Cfra|CFRG3310T1	OG0001163	Hsap	13.0	Hsap,Atha
Cneo|CNAG_04375T0	OG0001163	Hsap	13.0	Hsap,Atha
Ppal|EFA81752	OG0001163	Hsap	13.0	Hsap,Atha
Dmel|FBtr0345136	OG0001163	Hsap	13.0	Hsap,Atha
Aque|PAC15703718	OG0001163	Hsap	13.0	Hsap,Atha
Aque|PAC15725236	OG0001163	Hsap	13.0	Hsap,Atha
Ocar|g6629	OG0001163	Hsap	13.0	Hsap,Atha
Nvec|EDO38895	OG0001163	Hsap	13.0	Hsap,Atha
Cvar|estExt_fgenesh3_pg.C_150060	OG0001163	Hsap	13.0	Hsap,Atha
Esil|Esi0166_0045.1	OG0001163	Hsap	13.0	Hsap,Atha
Ttra|AMSG_11778T0	OG0001163	Hsap	13.0	Hsap,Atha
Atha|AT1G17050.1	OG0001163	Hsap	13.0	Hsap,Atha
Mlei|ML051333a-RA	OG0001163	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE15774	OG0001163	Hsap	13.0	Hsap,Atha
Ppal|EFA78653	OG0001163	Hsap	13.0	Hsap,Atha
Hsap|ENST00000369037	OG0001163	Hsap	13.0	Hsap,Atha
Hsap|ENST00000376215	OG0001163	Hsap	13.0	Hsap,Atha
Skow|rna20845	OG0001163	Hsap	13.0	Hsap,Atha
Ppat|PP1S6823_1V6.1	OG0001163	Hsap	13.0	Hsap,Atha
Ddis|DDB0231590	OG0001163	Hsap	13.0	Hsap,Atha
Skow|rna9795	OG0001163	Hsap	13.0	Hsap,Atha
Sarc|SARC_08652T0	OG0001163	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000002476	OG0001163	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000003125	OG0001163	Hsap	13.0	Hsap,Atha
Atha|AT1G78510.1	OG0001163	Hsap	13.0	Hsap,Atha
Spom|SPAC19G12.12.1	OG0001163	Hsap	13.0	Hsap,Atha
Tadh|TriadT20625	OG0001163	Hsap	13.0	Hsap,Atha
Clim|evm80s156	OG0001163	Hsap	13.0	Hsap,Atha
Ppat|PP1S197_67V6.1	OG0001163	Hsap	13.0	Hsap,Atha
Ngru|EFC37864	OG0001163	Hsap	13.0	Hsap,Atha
Aque|PAC15709164	OG0001163	Hsap	13.0	Hsap,Atha
Ppat|PP1S55_266V6.1	OG0001163	Hsap	13.0	Hsap,Atha
Crei|EDP08684	OG0001163	Hsap	13.0	Hsap,Atha
Tgon|TGME49_069430	OG0001163	Hsap	13.0	Hsap,Atha
Dmel|FBtr0345211	OG0001163	Hsap	13.0	Hsap,Atha
Crei|EDP05515	OG0001163	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000005299	OG0001163	Hsap	13.0	Hsap,Atha
Gpro|mRNA_2666	OG0001163	Hsap	13.0	Hsap,Atha
Nk52|evm22s266	OG0001163	Hsap	13.0	Hsap,Atha
Ppal|EFA78946	OG0001163	Hsap	13.0	Hsap,Atha
Spun|SPPG_05299T0	OG0001163	Hsap	13.0	Hsap,Atha
Ihof|evm1s234	OG0001163	Hsap	13.0	Hsap,Atha
Atha|AT2G34630.2	OG0001163	Hsap	13.0	Hsap,Atha
Ppat|PP1S54_118V6.1	OG0001163	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE2673	OG0001163	Hsap	13.0	Hsap,Atha
Cvar|fgenesh3_pm.C_scaffold_25000001	OG0001163	Hsap	13.0	Hsap,Atha
Ppat|PP1S8_131V6.2	OG0001163	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_40310	OG0001163	Hsap	13.0	Hsap,Atha
Tthe|EAR84391	OG0001163	Hsap	13.0	Hsap,Atha
Pinf|PITG_20043T0	OG0001163	Hsap	13.0	Hsap,Atha
Lgig|LotgiT209876	OG0001163	Hsap	13.0	Hsap,Atha
Dmel|FBtr0273238	OG0001164	Hsap	13.0	Hsap,Atha
Tthe|EAR97141	OG0001164	Hsap	13.0	Hsap,Atha
Hsap|ENST00000233121	OG0001164	Hsap	13.0	Hsap,Atha
Ppat|PP1S9_216V6.1	OG0001164	Hsap	13.0	Hsap,Atha
Cfra|CFRG6361T1	OG0001164	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_9_00169	OG0001164	Hsap	13.0	Hsap,Atha
Spun|SPPG_00848T0	OG0001164	Hsap	13.0	Hsap,Atha
Atha|AT5G67270.1	OG0001164	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE13249	OG0001164	Hsap	13.0	Hsap,Atha
Ngru|EFC46308	OG0001164	Hsap	13.0	Hsap,Atha
Dmel|FBtr0300285	OG0001164	Hsap	13.0	Hsap,Atha
Mver|MVEG_08864T0	OG0001164	Hsap	13.0	Hsap,Atha
Cneo|CNAG_03993T0	OG0001164	Hsap	13.0	Hsap,Atha
Dmel|FBtr0330316	OG0001164	Hsap	13.0	Hsap,Atha
Hsap|ENST00000300249	OG0001164	Hsap	13.0	Hsap,Atha
Sros|EGD79648	OG0001164	Hsap	13.0	Hsap,Atha
Tthe|EAS02627	OG0001164	Hsap	13.0	Hsap,Atha
Tthe|EAR99404	OG0001164	Hsap	13.0	Hsap,Atha
Atha|AT3G47690.1	OG0001164	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_48678	OG0001164	Hsap	13.0	Hsap,Atha
Aque|PAC15711429	OG0001164	Hsap	13.0	Hsap,Atha
Tthe|EAS02163	OG0001164	Hsap	13.0	Hsap,Atha
Sarc|SARC_03533T0	OG0001164	Hsap	13.0	Hsap,Atha
Dmel|FBtr0076788	OG0001164	Hsap	13.0	Hsap,Atha
Mver|MVEG_01827T0	OG0001164	Hsap	13.0	Hsap,Atha
Ppat|PP1S9_154V6.1	OG0001164	Hsap	13.0	Hsap,Atha
Pinf|PITG_03211T0	OG0001164	Hsap	13.0	Hsap,Atha
Esil|Esi0107_0056.1	OG0001164	Hsap	13.0	Hsap,Atha
Ngru|EFC44689	OG0001164	Hsap	13.0	Hsap,Atha
Cowc|CAOG_04751T0	OG0001164	Hsap	13.0	Hsap,Atha
Crei|EDO97813	OG0001164	Hsap	13.0	Hsap,Atha
Gpro|mRNA_2698	OG0001164	Hsap	13.0	Hsap,Atha
Spom|SPAC18G6.15.1	OG0001164	Hsap	13.0	Hsap,Atha
Ppal|EFA80121	OG0001164	Hsap	13.0	Hsap,Atha
Mbre|EDQ88188	OG0001164	Hsap	13.0	Hsap,Atha
Tadh|TriadT57922	OG0001164	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_70127	OG0001164	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000000136	OG0001164	Hsap	13.0	Hsap,Atha
Ppat|PP1S49_127V6.1	OG0001164	Hsap	13.0	Hsap,Atha
Tthe|EAS05197	OG0001164	Hsap	13.0	Hsap,Atha
Ppat|PP1S49_111V6.1	OG0001164	Hsap	13.0	Hsap,Atha
Acas|ELR19350	OG0001164	Hsap	13.0	Hsap,Atha
Nk52|evm1s2604	OG0001164	Hsap	13.0	Hsap,Atha
Hsap|ENST00000375571	OG0001164	Hsap	13.0	Hsap,Atha
Tthe|EAR89151	OG0001164	Hsap	13.0	Hsap,Atha
Lgig|LotgiT177133	OG0001164	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_42855	OG0001164	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_33051	OG0001164	Hsap	13.0	Hsap,Atha
Ddis|DDB0191160	OG0001164	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000017488	OG0001164	Hsap	13.0	Hsap,Atha
Tgon|TGME49_027650	OG0001164	Hsap	13.0	Hsap,Atha
Falb|H696_00741T0	OG0001164	Hsap	13.0	Hsap,Atha
Ocar|g8201	OG0001164	Hsap	13.0	Hsap,Atha
Skow|rna19577	OG0001164	Hsap	13.0	Hsap,Atha
Ttra|AMSG_00831T0	OG0001164	Hsap	13.0	Hsap,Atha
Dmel|FBtr0077468	OG0001164	Hsap	13.0	Hsap,Atha
Clim|evm19s243	OG0001164	Hsap	13.0	Hsap,Atha
Mlei|ML051213a-RA	OG0001164	Hsap	13.0	Hsap,Atha
Gpro|mRNA_17938	OG0001164	Hsap	13.0	Hsap,Atha
Atha|AT5G62500.1	OG0001164	Hsap	13.0	Hsap,Atha
Tthe|EAR90394	OG0001164	Hsap	13.0	Hsap,Atha
Dmel|FBtr0344736	OG0001164	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_129275	OG0001164	Hsap	13.0	Hsap,Atha
Nvec|EDO49926	OG0001164	Hsap	13.0	Hsap,Atha
Pinf|PITG_14584T0	OG0001164	Hsap	13.0	Hsap,Atha
Tgon|TGME49_015440	OG0001165	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000006511	OG0001165	Hsap	13.0	Hsap,Atha
Acas|ELR15401	OG0001165	Hsap	13.0	Hsap,Atha
Ocar|g9205	OG0001165	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000006518	OG0001165	Hsap	13.0	Hsap,Atha
Nvec|EDO41611	OG0001165	Hsap	13.0	Hsap,Atha
Hsap|ENST00000430490	OG0001165	Hsap	13.0	Hsap,Atha
Mlei|ML030223a-RA	OG0001165	Hsap	13.0	Hsap,Atha
Sros|EGD73642	OG0001165	Hsap	13.0	Hsap,Atha
Aque|PAC15711828	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna20594	OG0001165	Hsap	13.0	Hsap,Atha
Esil|Esi0222_0006.1	OG0001165	Hsap	13.0	Hsap,Atha
Nvec|EDO27339	OG0001165	Hsap	13.0	Hsap,Atha
Ocar|g7436	OG0001165	Hsap	13.0	Hsap,Atha
Hsap|ENST00000551632	OG0001165	Hsap	13.0	Hsap,Atha
Tthe|EAS04646	OG0001165	Hsap	13.0	Hsap,Atha
Tthe|EAS07476	OG0001165	Hsap	13.0	Hsap,Atha
Lgig|LotgiT109060	OG0001165	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_126427	OG0001165	Hsap	13.0	Hsap,Atha
Cfra|CFRG4799T1	OG0001165	Hsap	13.0	Hsap,Atha
Aque|PAC15712048	OG0001165	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE8026	OG0001165	Hsap	13.0	Hsap,Atha
Sarc|SARC_09221T0	OG0001165	Hsap	13.0	Hsap,Atha
Ttra|AMSG_01175T0	OG0001165	Hsap	13.0	Hsap,Atha
Hsap|ENST00000257600	OG0001165	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE1583	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna1556	OG0001165	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE29265	OG0001165	Hsap	13.0	Hsap,Atha
Tadh|TriadT30995	OG0001165	Hsap	13.0	Hsap,Atha
Sros|EGD83182	OG0001165	Hsap	13.0	Hsap,Atha
Mbre|EDQ85927	OG0001165	Hsap	13.0	Hsap,Atha
Lgig|LotgiT129923	OG0001165	Hsap	13.0	Hsap,Atha
Lgig|LotgiT122173	OG0001165	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000030551	OG0001165	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE9051	OG0001165	Hsap	13.0	Hsap,Atha
Ocar|g3070	OG0001165	Hsap	13.0	Hsap,Atha
Nvec|EDO41560	OG0001165	Hsap	13.0	Hsap,Atha
Mver|MVEG_03819T0	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna7158	OG0001165	Hsap	13.0	Hsap,Atha
Aque|PAC15704393	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna7159	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna7162	OG0001165	Hsap	13.0	Hsap,Atha
Ocar|g573	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna1953	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna32823	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna16586	OG0001165	Hsap	13.0	Hsap,Atha
Aque|PAC15706235	OG0001165	Hsap	13.0	Hsap,Atha
Ocar|g6711	OG0001165	Hsap	13.0	Hsap,Atha
Aque|PAC15718090	OG0001165	Hsap	13.0	Hsap,Atha
Aque|PAC15706237	OG0001165	Hsap	13.0	Hsap,Atha
Ppat|PP1S69_147V6.1	OG0001165	Hsap	13.0	Hsap,Atha
Sarc|SARC_10982T0	OG0001165	Hsap	13.0	Hsap,Atha
Ttra|AMSG_01699T0	OG0001165	Hsap	13.0	Hsap,Atha
Ppat|PP1S68_294V6.1	OG0001165	Hsap	13.0	Hsap,Atha
Hsap|ENST00000296161	OG0001165	Hsap	13.0	Hsap,Atha
Sarc|SARC_06804T0	OG0001165	Hsap	13.0	Hsap,Atha
Dmel|FBtr0070914	OG0001165	Hsap	13.0	Hsap,Atha
Hsap|ENST00000227451	OG0001165	Hsap	13.0	Hsap,Atha
Tthe|EAR85825	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna21012	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna32587	OG0001165	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE1588	OG0001165	Hsap	13.0	Hsap,Atha
Nvec|EDO35865	OG0001165	Hsap	13.0	Hsap,Atha
Skow|rna32596	OG0001165	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000006521	OG0001165	Hsap	13.0	Hsap,Atha
Sros|EGD82791	OG0001166	Hsap	13.0	Hsap,Atha
Crei|EDP03211	OG0001166	Hsap	13.0	Hsap,Atha
Lgig|LotgiT179417	OG0001166	Hsap	13.0	Hsap,Atha
Hsap|ENST00000372876	OG0001166	Hsap	13.0	Hsap,Atha
Clim|evm50s157	OG0001166	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_21_00019	OG0001166	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000003691	OG0001166	Hsap	13.0	Hsap,Atha
Mver|MVEG_11795T0	OG0001166	Hsap	13.0	Hsap,Atha
Mver|MVEG_11794T0	OG0001166	Hsap	13.0	Hsap,Atha
Cfra|CFRG4748T1	OG0001166	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_86651	OG0001166	Hsap	13.0	Hsap,Atha
Lgig|LotgiT103457	OG0001166	Hsap	13.0	Hsap,Atha
Pinf|PITG_14614T0	OG0001166	Hsap	13.0	Hsap,Atha
Tthe|EAS00400	OG0001166	Hsap	13.0	Hsap,Atha
Esil|Esi0213_0026.1	OG0001166	Hsap	13.0	Hsap,Atha
Dmel|FBtr0077485	OG0001166	Hsap	13.0	Hsap,Atha
Cowc|CAOG_07484T0	OG0001166	Hsap	13.0	Hsap,Atha
Skow|rna30584	OG0001166	Hsap	13.0	Hsap,Atha
Atha|AT4G39920.1	OG0001166	Hsap	13.0	Hsap,Atha
Clim|evm15s253	OG0001166	Hsap	13.0	Hsap,Atha
Tthe|EAR88639	OG0001166	Hsap	13.0	Hsap,Atha
Ttra|AMSG_10468T0	OG0001166	Hsap	13.0	Hsap,Atha
Acas|ELR25068	OG0001166	Hsap	13.0	Hsap,Atha
Ihof|evm5s44	OG0001166	Hsap	13.0	Hsap,Atha
Ttra|AMSG_00937T0	OG0001166	Hsap	13.0	Hsap,Atha
Crei|EDO97357	OG0001166	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE12686	OG0001166	Hsap	13.0	Hsap,Atha
Ddis|DDB0266636	OG0001166	Hsap	13.0	Hsap,Atha
Nk52|evm19s222	OG0001166	Hsap	13.0	Hsap,Atha
Pinf|PITG_14980T0	OG0001166	Hsap	13.0	Hsap,Atha
Tgon|TGME49_064950	OG0001166	Hsap	13.0	Hsap,Atha
Ngru|EFC47385	OG0001166	Hsap	13.0	Hsap,Atha
Gpro|mRNA_4338	OG0001166	Hsap	13.0	Hsap,Atha
Tadh|TriadT28704	OG0001166	Hsap	13.0	Hsap,Atha
Aque|PAC15718104	OG0001166	Hsap	13.0	Hsap,Atha
Tthe|EDK31408	OG0001166	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE14364	OG0001166	Hsap	13.0	Hsap,Atha
Crei|EDP03399	OG0001166	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000026266	OG0001166	Hsap	13.0	Hsap,Atha
Ppat|PP1S107_192V6.1	OG0001166	Hsap	13.0	Hsap,Atha
Pinf|PITG_06877T0	OG0001166	Hsap	13.0	Hsap,Atha
Nvec|EDO36223	OG0001166	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_82553	OG0001166	Hsap	13.0	Hsap,Atha
Sarc|SARC_10770T0	OG0001166	Hsap	13.0	Hsap,Atha
Esil|Esi0005_0039.1	OG0001166	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_18_00036	OG0001166	Hsap	13.0	Hsap,Atha
Mbre|EDQ92361	OG0001166	Hsap	13.0	Hsap,Atha
Pinf|PITG_13367T0	OG0001166	Hsap	13.0	Hsap,Atha
Mlei|ML01629a-RA	OG0001166	Hsap	13.0	Hsap,Atha
Nvec|EDO49057	OG0001166	Hsap	13.0	Hsap,Atha
Spun|SPPG_03499T0	OG0001166	Hsap	13.0	Hsap,Atha
Spom|SPAC328.08c.1	OG0001166	Hsap	13.0	Hsap,Atha
Ppal|EFA82222	OG0001166	Hsap	13.0	Hsap,Atha
Sros|EGD78381	OG0001166	Hsap	13.0	Hsap,Atha
Spun|SPPG_04852T0	OG0001166	Hsap	13.0	Hsap,Atha
Nk52|evm27s628	OG0001166	Hsap	13.0	Hsap,Atha
Skow|rna13263	OG0001166	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_88459	OG0001166	Hsap	13.0	Hsap,Atha
Aque|PAC15711656	OG0001166	Hsap	13.0	Hsap,Atha
Tadh|TriadT18240	OG0001166	Hsap	13.0	Hsap,Atha
Esil|Esi0088_0093.1	OG0001166	Hsap	13.0	Hsap,Atha
Mlei|ML234517a-RA	OG0001166	Hsap	13.0	Hsap,Atha
Cneo|CNAG_00619T0	OG0001166	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000003072	OG0001166	Hsap	13.0	Hsap,Atha
Ngru|EFC48181	OG0001166	Hsap	13.0	Hsap,Atha
Mlei|ML07516a-RA	OG0001167	Hsap	6.0	Hsap,Ocar
Mlei|ML10742a-RA	OG0001167	Hsap	6.0	Hsap,Ocar
Aipt|AIPGENE2178	OG0001167	Hsap	6.0	Hsap,Ocar
Nvec|EDO29703	OG0001167	Hsap	6.0	Hsap,Ocar
Aipt|AIPGENE8798	OG0001167	Hsap	6.0	Hsap,Ocar
Mlei|ML085019a-RA	OG0001167	Hsap	6.0	Hsap,Ocar
Aipt|AIPGENE956	OG0001167	Hsap	6.0	Hsap,Ocar
Aipt|AIPGENE28454	OG0001167	Hsap	6.0	Hsap,Ocar
